method,time_ms,memory_peak_kb
pdo_query_static,96.8577,1909.984375
pdo_query_static,97.9672,1909.984375
pdo_query_static,97.5822,1909.984375
pdo_query_static,97.9123,1909.984375
pdo_query_static,100.432,1909.984375
pdo_query_static,99.7221,1907.484375
pdo_query_static,97.0883,1907.484375
pdo_query_static,98.2921,1907.484375
pdo_query_static,99.9825,1907.484375
pdo_query_static,105.5462,1907.484375
pdo_query_static,100.7883,1907.484375
pdo_query_static,96.4841,1907.484375
pdo_query_static,97.7513,1907.484375
pdo_query_static,97.6697,1907.484375
pdo_query_static,97.3892,1907.484375
pdo_query_static,98.2894,1907.484375
pdo_query_static,96.2215,1907.484375
pdo_query_static,97.2363,1907.484375
pdo_query_static,108.1885,1907.484375
pdo_query_static,97.2463,1907.484375
pdo_query_static,98.5207,1907.484375
pdo_query_static,98.1609,1907.484375
pdo_query_static,97.4019,1907.484375
pdo_query_static,96.8825,1907.484375
pdo_query_static,98.6665,1907.484375
pdo_query_static,99.4741,1907.484375
pdo_query_static,98.1725,1907.484375
pdo_query_static,97.1086,1907.484375
pdo_query_static,98.4798,1907.484375
pdo_query_static,97.2106,1907.484375
pdo_query_static,99.6285,1907.484375
pdo_query_static,97.765,1907.484375
pdo_query_static,97.4064,1907.484375
pdo_query_static,97.9203,1907.484375
pdo_query_static,97.3704,1907.484375
pdo_query_static,97.8764,1907.484375
pdo_query_static,96.7466,1907.484375
pdo_query_static,97.9385,1896.484375
pdo_query_static,97.6086,1896.484375
pdo_query_static,100.455,1896.484375
pdo_query_static,97.7074,1896.484375
pdo_query_static,97.1845,1896.484375
pdo_query_static,97.0375,1896.484375
pdo_query_static,97.4983,1896.484375
pdo_query_static,97.2576,1896.484375
pdo_query_static,99.5365,1896.484375
pdo_query_static,97.7404,1896.484375
pdo_query_static,104.0883,1896.484375
pdo_query_static,96.3494,1896.484375
pdo_query_static,97.0125,1896.484375
pdo_query_static,99.4936,1896.484375
pdo_query_static,98.0602,1896.484375
pdo_query_static,97.8452,1896.484375
pdo_query_static,96.446,1896.484375
pdo_query_static,98.0957,1896.484375
pdo_query_static,99.0432,1896.484375
pdo_query_static,97.5114,1896.484375
pdo_query_static,97.5098,1896.484375
pdo_query_static,97.6701,1896.484375
pdo_query_static,98.5857,1896.484375
pdo_query_static,97.8481,1896.484375
pdo_query_static,97.9322,1896.484375
pdo_query_static,97.1713,1896.484375
pdo_query_static,98.5977,1896.484375
pdo_query_static,96.5475,1896.484375
pdo_query_static,99.1697,1896.484375
pdo_query_static,99.7109,1896.484375
pdo_query_static,96.7226,1896.484375
pdo_query_static,97.0933,1896.484375
pdo_query_static,96.9482,1896.484375
pdo_query_static,97.3279,1896.484375
pdo_query_static,99.2298,1896.484375
pdo_query_static,96.6679,1896.484375
pdo_query_static,96.2237,1896.484375
pdo_query_static,98.3867,1896.484375
pdo_query_static,96.9965,1896.484375
pdo_query_static,99.3728,1896.484375
pdo_query_static,98.5281,1896.484375
pdo_query_static,96.2156,1896.484375
pdo_query_static,98.1375,1896.484375
pdo_query_static,97.3684,1896.484375
pdo_query_static,98.9086,1896.484375
pdo_query_static,98.5017,1896.484375
pdo_query_static,97.5891,1896.484375
pdo_query_static,99.2599,1896.484375
pdo_query_static,98.0744,1896.484375
pdo_query_static,100.3854,1896.484375
pdo_query_static,96.5634,1896.484375
pdo_query_static,96.3808,1896.484375
pdo_query_static,99.0983,1896.484375
pdo_query_static,96.7969,1896.484375
pdo_query_static,97.8352,1896.484375
pdo_query_static,96.6553,1896.484375
pdo_query_static,96.264,1896.484375
pdo_query_static,97.534,1896.484375
pdo_query_static,95.9814,1896.484375
pdo_query_static,96.628,1896.484375
pdo_query_static,102.2415,1896.484375
pdo_query_static,96.4644,1896.484375
pdo_query_static,97.8393,1896.484375
pdo_query_static,97.194,1896.484375
pdo_query_static,97.0309,1892.515625
pdo_query_static,99.6197,1892.515625
pdo_query_static,96.769,1892.515625
pdo_query_static,97.1578,1892.515625
pdo_query_static,97.6726,1892.515625
pdo_query_static,99.2272,1892.515625
pdo_query_static,100.1318,1892.515625
pdo_query_static,96.237,1892.515625
pdo_query_static,100.3495,1892.515625
pdo_query_static,97.0119,1892.515625
pdo_query_static,96.5272,1892.515625
pdo_query_static,99.1813,1892.515625
pdo_query_static,98.1888,1892.515625
pdo_query_static,98.8143,1892.515625
pdo_query_static,98.8458,1892.515625
pdo_query_static,102.858,1892.515625
pdo_query_static,98.351,1892.515625
pdo_query_static,96.5181,1892.515625
pdo_query_static,100.4493,1892.515625
pdo_query_static,99.8097,1892.515625
pdo_query_static,97.9484,1892.515625
pdo_query_static,98.7172,1892.515625
pdo_query_static,97.0831,1892.515625
pdo_query_static,97.7081,1892.515625
pdo_query_static,98.3604,1892.515625
pdo_query_static,96.7936,1892.515625
pdo_query_static,99.3641,1892.515625
pdo_query_static,96.5,1892.515625
pdo_query_static,96.1321,1892.515625
pdo_query_static,96.231,1892.515625
pdo_query_static,97.0185,1892.515625
pdo_query_static,97.0587,1892.515625
pdo_query_static,96.9523,1892.515625
pdo_query_static,97.5084,1892.515625
pdo_query_static,97.651,1892.515625
pdo_query_static,99.0989,1892.515625
pdo_query_static,99.9635,1892.515625
pdo_query_static,97.0188,1892.515625
pdo_query_static,98.0217,1892.515625
pdo_query_static,96.7651,1892.515625
pdo_query_static,97.0979,1892.515625
pdo_query_static,97.6861,1892.515625
pdo_query_static,97.1378,1892.515625
pdo_query_static,96.9483,1892.515625
pdo_query_static,98.0392,1892.515625
pdo_query_static,97.262,1892.515625
pdo_query_static,100.1854,1892.515625
pdo_query_static,97.1345,1892.515625
pdo_query_static,97.7338,1892.515625
pdo_query_static,97.4036,1892.515625
pdo_query_static,97.5331,1892.515625
pdo_query_static,98.0912,1892.515625
pdo_query_static,99.3969,1892.515625
pdo_query_static,99.3622,1892.515625
pdo_query_static,97.8093,1892.515625
pdo_query_static,96.5069,1892.515625
pdo_query_static,97.3349,1892.515625
pdo_query_static,101.2087,1892.515625
pdo_query_static,103.7118,1892.515625
pdo_query_static,106.1172,1892.515625
pdo_query_static,98.478,1892.515625
pdo_query_static,99.1548,1892.515625
pdo_query_static,98.6176,1892.515625
pdo_query_static,96.8897,1892.515625
pdo_query_static,98.204,1892.515625
pdo_query_static,97.994,1892.515625
pdo_query_static,97.8713,1892.515625
pdo_query_static,101.5285,1892.515625
pdo_query_static,97.6258,1892.515625
pdo_query_static,98.1966,1892.515625
pdo_query_static,97.733,1892.515625
pdo_prepared_static_n,99.6128,1887.765625
pdo_prepared_static_n,101.077,1886.625
pdo_prepared_static_n,100.2523,1886.625
pdo_prepared_static_n,99.3601,1886.625
pdo_prepared_static_n,99.351,1886.625
pdo_prepared_static_n,100.9105,1886.625
pdo_prepared_static_n,103.4951,1886.625
pdo_prepared_static_n,100.7299,1886.625
pdo_prepared_static_n,99.3349,1886.625
pdo_prepared_static_n,100.1868,1886
pdo_prepared_static_n,98.7763,1886
pdo_prepared_static_n,100.1337,1886
pdo_prepared_static_n,100.2112,1886
pdo_prepared_static_n,99.3995,1886
pdo_prepared_static_n,99.3098,1886
pdo_prepared_static_n,100.3345,1886
pdo_prepared_static_n,99.8556,1886
pdo_prepared_static_n,98.9184,1884.75
pdo_prepared_static_n,99.1734,1884.75
pdo_prepared_static_n,99.3384,1884.75
pdo_prepared_static_n,101.7482,1884.75
pdo_prepared_static_n,107.8064,1884.75
pdo_prepared_static_n,98.7679,1884.75
pdo_prepared_static_n,99.7786,1884.75
pdo_prepared_static_n,99.2389,1884.75
pdo_prepared_static_n,101.6316,1884.75
pdo_prepared_static_n,99.5541,1884.75
pdo_prepared_static_n,98.6898,1884.75
pdo_prepared_static_n,98.4877,1884.75
pdo_prepared_static_n,98.4896,1884.75
pdo_prepared_static_n,99.6941,1884.75
pdo_prepared_static_n,100.4534,1884.75
pdo_prepared_static_n,100.9252,1884.75
pdo_prepared_static_n,102.0462,1882.25
pdo_prepared_static_n,100.1346,1882.25
pdo_prepared_static_n,102.5422,1882.25
pdo_prepared_static_n,99.6328,1882.25
pdo_prepared_static_n,98.8597,1882.25
pdo_prepared_static_n,103.4962,1882.25
pdo_prepared_static_n,99.9918,1882.25
pdo_prepared_static_n,100.4178,1882.25
pdo_prepared_static_n,101.0764,1882.25
pdo_prepared_static_n,99.5788,1882.25
pdo_prepared_static_n,100.1893,1882.25
pdo_prepared_static_n,100.6173,1882.25
pdo_prepared_static_n,104.6137,1882.25
pdo_prepared_static_n,100.3802,1882.25
pdo_prepared_static_n,99.2514,1882.25
pdo_prepared_static_n,99.2091,1882.25
pdo_prepared_static_n,99.4292,1882.25
pdo_prepared_static_n,102.0065,1882.25
pdo_prepared_static_n,99.372,1882.25
pdo_prepared_static_n,99.8678,1882.25
pdo_prepared_static_n,98.8618,1882.25
pdo_prepared_static_n,100.7939,1882.25
pdo_prepared_static_n,100.8746,1882.25
pdo_prepared_static_n,99.5367,1882.25
pdo_prepared_static_n,98.5873,1882.25
pdo_prepared_static_n,98.8916,1882.25
pdo_prepared_static_n,98.7846,1882.25
pdo_prepared_static_n,106.6031,1882.25
pdo_prepared_static_n,108.5454,1882.25
pdo_prepared_static_n,102.9586,1882.25
pdo_prepared_static_n,100.2371,1882.25
pdo_prepared_static_n,102.03,1882.25
pdo_prepared_static_n,121.2213,1871.25
pdo_prepared_static_n,104.9839,1871.25
pdo_prepared_static_n,108.5263,1871.25
pdo_prepared_static_n,104.7166,1871.25
pdo_prepared_static_n,112.4846,1871.25
pdo_prepared_static_n,113.9384,1871.25
pdo_prepared_static_n,120.7377,1871.25
pdo_prepared_static_n,107.4532,1871.25
pdo_prepared_static_n,104.9757,1871.25
pdo_prepared_static_n,101.4301,1871.25
pdo_prepared_static_n,99.8286,1871.25
pdo_prepared_static_n,100.5779,1871.25
pdo_prepared_static_n,99.7179,1871.25
pdo_prepared_static_n,100.3196,1871.25
pdo_prepared_static_n,102.0746,1871.25
pdo_prepared_static_n,102.203,1871.25
pdo_prepared_static_n,104.0969,1871.25
pdo_prepared_static_n,100.115,1871.25
pdo_prepared_static_n,99.3581,1871.25
pdo_prepared_static_n,99.5444,1871.25
pdo_prepared_static_n,98.7092,1871.25
pdo_prepared_static_n,100.9681,1871.25
pdo_prepared_static_n,99.6736,1871.25
pdo_prepared_static_n,100.8073,1871.25
pdo_prepared_static_n,101.3582,1871.25
pdo_prepared_static_n,100.1685,1871.25
pdo_prepared_static_n,100.6841,1871.25
pdo_prepared_static_n,100.3381,1871.25
pdo_prepared_static_n,101.2565,1871.25
pdo_prepared_static_n,103.9925,1871.25
pdo_prepared_static_n,100.3421,1871.25
pdo_prepared_static_n,99.5379,1871.25
pdo_prepared_static_n,102.4165,1871.25
pdo_prepared_static_n,100.8778,1871.25
pdo_prepared_static_n,101.3811,1871.25
pdo_prepared_static_n,101.1058,1871.25
pdo_prepared_static_n,101.0566,1871.25
pdo_prepared_static_n,99.5195,1871.25
pdo_prepared_static_n,101.3603,1871.25
pdo_prepared_static_n,100.4158,1871.25
pdo_prepared_static_n,99.0877,1871.25
pdo_prepared_static_n,99.0212,1871.25
pdo_prepared_static_n,101.1407,1871.25
pdo_prepared_static_n,100.9997,1871.25
pdo_prepared_static_n,99.0722,1871.25
pdo_prepared_static_n,99.9495,1871.25
pdo_prepared_static_n,100.8243,1871.25
pdo_prepared_static_n,99.7136,1871.25
pdo_prepared_static_n,101.3595,1871.25
pdo_prepared_static_n,103.8887,1871.25
pdo_prepared_static_n,99.187,1871.25
pdo_prepared_static_n,101.9287,1871.25
pdo_prepared_static_n,99.0856,1871.25
pdo_prepared_static_n,99.8051,1871.25
pdo_prepared_static_n,100.3508,1871.25
pdo_prepared_static_n,99.2817,1871.25
pdo_prepared_static_n,100.4501,1871.25
pdo_prepared_static_n,98.6958,1871.25
pdo_prepared_static_n,99.5592,1871.25
pdo_prepared_static_n,101.3836,1871.25
pdo_prepared_static_n,99.5805,1871.25
pdo_prepared_static_n,99.7752,1871.25
pdo_prepared_static_n,99.4635,1871.25
pdo_prepared_static_n,98.6179,1871.25
pdo_prepared_static_n,100.6377,1863.25
pdo_prepared_static_n,99.4393,1863.25
pdo_prepared_static_n,100.5788,1863.25
pdo_prepared_static_n,101.046,1863.25
pdo_prepared_static_n,100.5315,1863.25
pdo_prepared_static_n,101.2897,1863.25
pdo_prepared_static_n,100.4298,1863.25
pdo_prepared_static_n,102.1622,1863.25
pdo_prepared_static_n,98.9371,1863.25
pdo_prepared_static_n,99.7862,1863.25
pdo_prepared_static_n,101.431,1863.25
pdo_prepared_static_n,98.1345,1863.25
pdo_prepared_static_n,100.1286,1863.25
pdo_prepared_static_n,100.4136,1863.25
pdo_prepared_static_n,100.4916,1863.25
pdo_prepared_static_n,109.4869,1863.25
pdo_prepared_static_n,98.784,1863.25
pdo_prepared_static_n,100.1838,1863.25
pdo_prepared_static_n,100.7388,1863.25
pdo_prepared_static_n,99.9697,1863.25
pdo_prepared_static_n,100.9442,1863.25
pdo_prepared_static_n,100.0442,1863.25
pdo_prepared_static_n,99.8633,1863.25
pdo_prepared_static_n,99.8566,1863.25
pdo_prepared_static_n,100.2487,1863.25
pdo_prepared_static_n,99.3428,1863.25
pdo_prepared_static_n,98.4364,1863.25
pdo_prepared_static_n,101.6671,1863.25
pdo_prepared_static_n,99.7,1863.25
pdo_prepared_static_n,100.7671,1863.25
pdo_prepared_static_n,101.1147,1863.25
pdo_prepared_static_n,100.5764,1863.25
pdo_prepared_static_n,100.5501,1863.25
pdo_prepared_static_n,99.962,1863.25
pdo_prepared_static_n,102.4806,1863.25
pdo_prepared_static_n,99.5589,1863.25
pdo_prepared_static_n,100.1942,1863.25
pdo_prepared_static_n,98.3385,1863.25
pdo_prepared_static_n,98.7581,1863.25
pdo_prepared_static_n,99.2171,1863.25
pdo_prepared_static_n,102.026,1863.25
pdo_prepared_static_n,99.3407,1863.25
pdo_prepared_static_n,101.1019,1863.25
pdo_prepared_static_n,99.0632,1863.25
pdo_prepared_static_n,100.6625,1863.25
pdo_prepared_static_n,111.8593,1863.25
pdo_prepared_static_n,99.0493,1863.25
pdo_prepared_static_n,100.9349,1863.25
pdo_prepared_static_n,101.6975,1863.25
pdo_prepared_static_n,100.4786,1863.25
pdo_prepared_static_n,101.3766,1863.25
pdo_prepared_static_n,99.0261,1863.25
pdo_prepared_static_n,99.384,1863.25
pdo_prepared_static_n,101.1071,1863.25
pdo_prepared_static_n,100.4019,1863.25
pdo_prepared_static_n,98.1864,1863.25
pdo_prepared_static_n,99.9277,1863.25
pdo_prepared_static_n,102.6343,1863.25
pdo_prepared_static_n,100.282,1863.25
pdo_prepared_static_n,106.0775,1863.25
pdo_prepared_static_n,99.3558,1863.25
pdo_prepared_static_n,100.1663,1863.25
pdo_prepared_static_n,99.652,1863.25
pdo_prepared_static_n,100.364,1863.25
pdo_prepared_static_n,100.765,1863.25
pdo_prepared_static_n,99.1852,1863.25
pdo_prepared_static_n,99.8152,1863.25
pdo_prepared_static_n,100.1018,1863.25
pdo_prepared_static_n,98.4532,1863.25
pdo_prepared_static_n,99.998,1863.25
pdo_prepared_static_n,100.8753,1863.25
pdo_prepared_static_e,103.0987,1914.0546875
pdo_prepared_static_e,96.6435,1911.765625
pdo_prepared_static_e,97.1701,1911.765625
pdo_prepared_static_e,99.8202,1911.765625
pdo_prepared_static_e,107.7416,1911.765625
pdo_prepared_static_e,96.5891,1911.765625
pdo_prepared_static_e,99.2734,1911.765625
pdo_prepared_static_e,97.076,1911.765625
pdo_prepared_static_e,100.3392,1911.765625
pdo_prepared_static_e,98.6228,1911.140625
pdo_prepared_static_e,98.4164,1911.140625
pdo_prepared_static_e,98.3013,1911.140625
pdo_prepared_static_e,98.1814,1911.140625
pdo_prepared_static_e,100.2538,1911.140625
pdo_prepared_static_e,98.6378,1911.140625
pdo_prepared_static_e,96.6281,1911.140625
pdo_prepared_static_e,101.1937,1911.140625
pdo_prepared_static_e,98.2162,1909.890625
pdo_prepared_static_e,100.9639,1909.890625
pdo_prepared_static_e,98.3129,1909.890625
pdo_prepared_static_e,98.1509,1909.890625
pdo_prepared_static_e,97.6362,1909.890625
pdo_prepared_static_e,97.9975,1909.890625
pdo_prepared_static_e,99.287,1909.890625
pdo_prepared_static_e,98.0329,1909.890625
pdo_prepared_static_e,97.9227,1909.890625
pdo_prepared_static_e,97.4623,1909.890625
pdo_prepared_static_e,97.9087,1909.890625
pdo_prepared_static_e,99.5722,1909.890625
pdo_prepared_static_e,97.9858,1909.890625
pdo_prepared_static_e,97.1156,1909.890625
pdo_prepared_static_e,97.3454,1909.890625
pdo_prepared_static_e,96.9815,1909.890625
pdo_prepared_static_e,99.3225,1907.390625
pdo_prepared_static_e,98.5693,1907.390625
pdo_prepared_static_e,100.1671,1907.390625
pdo_prepared_static_e,99.2179,1907.390625
pdo_prepared_static_e,98.4577,1907.390625
pdo_prepared_static_e,97.6472,1907.390625
pdo_prepared_static_e,99.5081,1907.390625
pdo_prepared_static_e,97.4323,1907.390625
pdo_prepared_static_e,97.6683,1907.390625
pdo_prepared_static_e,99.3248,1907.390625
pdo_prepared_static_e,99.0519,1907.390625
pdo_prepared_static_e,97.8937,1907.390625
pdo_prepared_static_e,100.8525,1907.390625
pdo_prepared_static_e,96.3125,1907.390625
pdo_prepared_static_e,96.8837,1907.390625
pdo_prepared_static_e,98.5693,1907.390625
pdo_prepared_static_e,98.4508,1907.390625
pdo_prepared_static_e,98.4618,1907.390625
pdo_prepared_static_e,98.5596,1907.390625
pdo_prepared_static_e,97.4663,1907.390625
pdo_prepared_static_e,97.455,1907.390625
pdo_prepared_static_e,99.4961,1907.390625
pdo_prepared_static_e,99.2977,1907.390625
pdo_prepared_static_e,97.8658,1907.390625
pdo_prepared_static_e,97.2816,1907.390625
pdo_prepared_static_e,97.1318,1907.390625
pdo_prepared_static_e,99.6731,1907.390625
pdo_prepared_static_e,96.9933,1907.390625
pdo_prepared_static_e,96.9213,1907.390625
pdo_prepared_static_e,98.5779,1907.390625
pdo_prepared_static_e,97.448,1907.390625
pdo_prepared_static_e,98.243,1907.390625
pdo_prepared_static_e,96.8486,1896.390625
pdo_prepared_static_e,97.2561,1896.390625
pdo_prepared_static_e,97.6809,1896.390625
pdo_prepared_static_e,97.1177,1896.390625
pdo_prepared_static_e,99.6634,1896.390625
pdo_prepared_static_e,97.324,1896.390625
pdo_prepared_static_e,149.5114,1896.390625
pdo_prepared_static_e,121.286,1896.390625
pdo_prepared_static_e,139.8428,1896.390625
pdo_prepared_static_e,113.0071,1896.390625
pdo_prepared_static_e,155.9474,1896.390625
pdo_prepared_static_e,105.2841,1896.390625
pdo_prepared_static_e,98.9134,1896.390625
pdo_prepared_static_e,100.8777,1896.390625
pdo_prepared_static_e,97.6414,1896.390625
pdo_prepared_static_e,98.4286,1896.390625
pdo_prepared_static_e,99.8567,1896.390625
pdo_prepared_static_e,101.1106,1896.390625
pdo_prepared_static_e,98.149,1896.390625
pdo_prepared_static_e,98.292,1896.390625
pdo_prepared_static_e,100.368,1896.390625
pdo_prepared_static_e,97.9668,1896.390625
pdo_prepared_static_e,98.5212,1896.390625
pdo_prepared_static_e,97.9756,1896.390625
pdo_prepared_static_e,97.6395,1896.390625
pdo_prepared_static_e,97.8117,1896.390625
pdo_prepared_static_e,99.0384,1896.390625
pdo_prepared_static_e,99.5509,1896.390625
pdo_prepared_static_e,99.0415,1896.390625
pdo_prepared_static_e,99.953,1896.390625
pdo_prepared_static_e,98.1722,1896.390625
pdo_prepared_static_e,97.9656,1896.390625
pdo_prepared_static_e,98.3065,1896.390625
pdo_prepared_static_e,99.1898,1896.390625
pdo_prepared_static_e,101.2793,1896.390625
pdo_prepared_static_e,105.3969,1896.390625
pdo_prepared_static_e,98.602,1896.390625
pdo_prepared_static_e,98.8418,1896.390625
pdo_prepared_static_e,98.826,1896.390625
pdo_prepared_static_e,96.9394,1896.390625
pdo_prepared_static_e,98.7387,1896.390625
pdo_prepared_static_e,97.4371,1896.390625
pdo_prepared_static_e,101.5849,1896.390625
pdo_prepared_static_e,99.2987,1896.390625
pdo_prepared_static_e,99.474,1896.390625
pdo_prepared_static_e,97.0479,1896.390625
pdo_prepared_static_e,96.865,1896.390625
pdo_prepared_static_e,98.7223,1896.390625
pdo_prepared_static_e,101.347,1896.390625
pdo_prepared_static_e,98.4583,1896.390625
pdo_prepared_static_e,98.7861,1896.390625
pdo_prepared_static_e,97.7206,1896.390625
pdo_prepared_static_e,97.2504,1896.390625
pdo_prepared_static_e,103.2312,1896.390625
pdo_prepared_static_e,98.69,1896.390625
pdo_prepared_static_e,98.1884,1896.390625
pdo_prepared_static_e,96.5607,1896.390625
pdo_prepared_static_e,97.036,1896.390625
pdo_prepared_static_e,98.4934,1896.390625
pdo_prepared_static_e,96.6469,1896.390625
pdo_prepared_static_e,97.9704,1896.390625
pdo_prepared_static_e,98.6223,1896.390625
pdo_prepared_static_e,98.1007,1896.390625
pdo_prepared_static_e,101.9162,1896.390625
pdo_prepared_static_e,99.4573,1890.140625
pdo_prepared_static_e,96.7463,1890.140625
pdo_prepared_static_e,101.2783,1890.140625
pdo_prepared_static_e,96.623,1890.140625
pdo_prepared_static_e,99.3321,1890.140625
pdo_prepared_static_e,97.4783,1890.140625
pdo_prepared_static_e,98.9265,1890.140625
pdo_prepared_static_e,98.0967,1890.140625
pdo_prepared_static_e,97.3172,1890.140625
pdo_prepared_static_e,97.831,1890.140625
pdo_prepared_static_e,96.6638,1890.140625
pdo_prepared_static_e,124.9847,1890.140625
pdo_prepared_static_e,97.3652,1890.140625
pdo_prepared_static_e,99.3851,1890.140625
pdo_prepared_static_e,97.5607,1890.140625
pdo_prepared_static_e,97.8373,1890.140625
pdo_prepared_static_e,97.6783,1890.140625
pdo_prepared_static_e,96.9179,1890.140625
pdo_prepared_static_e,98.1363,1890.140625
pdo_prepared_static_e,99.3167,1890.140625
pdo_prepared_static_e,97.6755,1890.140625
pdo_prepared_static_e,98.1448,1890.140625
pdo_prepared_static_e,97.4413,1890.140625
pdo_prepared_static_e,98.5073,1890.140625
pdo_prepared_static_e,97.5165,1890.140625
pdo_prepared_static_e,96.8574,1890.140625
pdo_prepared_static_e,97.376,1890.140625
pdo_prepared_static_e,96.46,1890.140625
pdo_prepared_static_e,97.2224,1890.140625
pdo_prepared_static_e,99.4943,1890.140625
pdo_prepared_static_e,97.6652,1890.140625
pdo_prepared_static_e,97.6488,1890.140625
pdo_prepared_static_e,98.1065,1890.140625
pdo_prepared_static_e,98.1132,1890.140625
pdo_prepared_static_e,98.7012,1890.140625
pdo_prepared_static_e,98.3446,1890.140625
pdo_prepared_static_e,96.5538,1890.140625
pdo_prepared_static_e,114.2615,1890.140625
pdo_prepared_static_e,96.2645,1890.140625
pdo_prepared_static_e,98.5717,1890.140625
pdo_prepared_static_e,97.8953,1890.140625
pdo_prepared_static_e,99.3152,1890.140625
pdo_prepared_static_e,99.4246,1890.140625
pdo_prepared_static_e,102.7122,1890.140625
pdo_prepared_static_e,99.4739,1890.140625
pdo_prepared_static_e,98.3535,1890.140625
pdo_prepared_static_e,98.9386,1890.140625
pdo_prepared_static_e,97.6159,1890.140625
pdo_prepared_static_e,97.4845,1890.140625
pdo_prepared_static_e,99.0867,1890.140625
pdo_prepared_static_e,98.3804,1890.140625
pdo_prepared_static_e,98.5146,1890.140625
pdo_prepared_static_e,98.0245,1890.140625
pdo_prepared_static_e,97.5438,1890.140625
pdo_prepared_static_e,96.9754,1890.140625
pdo_prepared_static_e,99.9327,1890.140625
pdo_prepared_static_e,99.2328,1890.140625
pdo_prepared_static_e,98.1919,1890.140625
pdo_prepared_static_e,96.7715,1890.140625
pdo_prepared_static_e,96.443,1890.140625
pdo_prepared_static_e,101.067,1890.140625
pdo_prepared_static_e,97.2797,1890.140625
pdo_prepared_static_e,115.4945,1890.140625
pdo_prepared_static_e,99.4277,1890.140625
pdo_prepared_static_e,98.5425,1890.140625
pdo_prepared_static_e,98.9996,1890.140625
pdo_prepared_static_e,97.393,1890.140625
pdo_prepared_static_e,99.3354,1890.140625
pdo_prepared_static_e,98.839,1890.140625
pdo_prepared_static_e,98.6317,1890.140625
pdo_prepared_static_e,98.0837,1890.140625
